ENGLISH	NMT	HINDI	SCORE
This was the first SCO Summit after India became a full member in June 2017 and in that sense it was a historic summit and this was the fact that most leaders also recalled. Prime Minister’s program in Qingdao included participation in the welcome banquet hosted	जून 2017 में भारत के पूर्ण सदस्य बनने के बाद यह पहली स्को शिखर वार्ता थी और इस अर्थ में यह एक ऐतिहासिक शिखर सम्मेलन था और यह तथ्य भी था कि अधिकांश नेताओं को भी याद किया गया। किंगडैओ में प्रधानमंत्री के कार्यक्रम में आयोजित स्वागत भोज में भाग लेना शामिल था।	जून 2017 में भारत के पूर्ण सदस्य बनने के बाद यह पहला एससीओ शिखर सम्मेलन था और इस अर्थ में यह एक ऐतिहासिक शिखर सम्मेलन था और इसे ज्यादातर नेताओं ने दोहराया।क़िंगदाओ में प्रधानमंत्री के कार्यक्रम में 9 जून, 2018 की शाम को चीन के राष्ट्रपति, शी जिनपिंग द्वारा	0.7625955772948407
Prime Minister attended the SCO Heads of State Council meeting in both the restricted as well as the extended formats in addition bilateral meetings of the Prime Minister were held on the sidelines of the summit as has been highlighted by the spokesperson just	प्रधानमंत्री ने प्रतिबंधित और विस्तारित दोनों प्रारूपों में राज्य परिषद की बैठकों के सी. ओ. प्रमुखों में भाग लिया, साथ ही प्रधानमंत्री की द्विपक्षीय बैठकों के मंच पर भी आयोजन किया, जिस पर केवल प्रवक्ता द्वारा प्रकाश डाला गया है।	प्रधानमंत्री ने अभी तक प्रवक्ता द्वारा रेखांकित शिखर सम्मेलन के दौरान प्रधानमंत्री की द्विपक्षीय बैठकों के अलावा प्रतिबंधित और साथ ही विस्तृत प्रारूपों में एससीओ प्रमुखों की राज्य परिषद की बैठक में भाग लिया।	0.6747351765903629
The SCO summit is a forum and this is just for understanding its importance that this is a forum which enables India to engage with countries of Central Asia. It is the highest decision making body in the SCO. It meets for annual summits in Member Countries	एससीओ शिखर सम्मेलन एक मंच है और इसके महत्व को समझने के लिए यही एक ऐसा मंच है जो भारत को मध्य एशिया के देशों से जुड़ने में सक्षम बनाता है। यह एस सी ओ में सर्वोच्च निर्णय करने वाला निकाय है। यह सदस्य देशों में वार्षिक शिखर सम्मेलनों की बैठक करता है।	एससीओ शिखर सम्मेलन एक मंच है और इसके महत्व को इस प्रकार समझा जा सकता है कि यह एक ऐसा मंच है जो भारत को मध्य एशिया के देशों से जुड़ने में सक्षम करता है। यह एससीओ में सबसे ज्यादा निर्णय लेने वाला निकाय है।यह बारी-बारी से सदस्य देशों में वार्षिक शिखर सम्मेलन आयोजित	0.8001322641986387
SCO Member States for Prevention of Radicalization of Youth, Program of Cooperation in Combating Terrorism, Separatism and Extremism for the years 2019-21, MoU within SCO in the field of MSMEs, Joint Statement by SCO Members on Trade Facilitation, Joint Action	एससीओ के सदस्य राज्यों ने युवाओं के रैडिकैलिजैश्न की रोकथाम, आतंकवाद, अलगाववाद और उग्रवाद से निपटने के कार्यक्रम, वर्ष 2019 - 21 के लिए एमएसएमई के क्षेत्र में समझौता ज्ञापन, व्यापार सुविधा, संयुक्त कार्रवाई पर एससीओ के सदस्यों द्वारा संयुक्त बयान	करने में सहयोग के कार्यक्रम, वर्ष 2019-21 के लिए पृथक्करण और अतिवाद, एमएसएमई के क्षेत्र में एससीओ में हुएसमझौता ज्ञापन, व्यापार सुविधा पर एससीओ सदस्यों द्वारा संयुक्त वक्तव्य, 2019-20 की अवधि के लिए पर्यटन क्षेत्र में संयुक्त कार्य योजना, पर्यावरणीय संरक्षण	0.675737378399486
the things that he highlighted, was that SCO should explore ways to utilize the SCO platform to stabilize the energy market for mutual benefit and that the development strategy of SCO until 2025 provides a good roadmap for cooperation.	उन्होंने जिन बातों की ओर ध्यान दिलाया, वह यह था कि एससीओ को आपसी लाभ के लिए ऊर्जा बाजार को स्थिर बनाने के लिए सी ओ प्लेटफॉर्म का उपयोग करने के तरीकों की खोज करनी चाहिए और 2025 तक सी ओ की विकास रणनीति सहयोग के लिए एक अच्छा रोआद्माप प्रदान करती है.	शामिल था कि एससीओ के आपसी लाभ के लिए ऊर्जा बाजार को स्थिर करने के लिए एससीओ मंच का उपयोग करने के तरीकों का पता लगाना चाहिए और 2025 तक एससीओ की विकास रणनीति सहयोग के लिए एक अच्छा मार्गदर्शन प्रदान करती है।	0.7533160892978442
He said that India would be ready to play its role in fostering socio-economic development of the SCO region and it can offer its experience in skill development, capacity building and human resource development. Amongst the things which Prime Minister also	उन्होंने कहा कि भारत एससीओ क्षेत्र के सामाजिक - आर्थिक विकास को बढ़ावा देने में अपनी भूमिका निभाने के लिए तैयार है और यह कौशल विकास, क्षमता निर्माण और मानव संसाधन विकास में अपने अनुभव का प्रस्ताव कर सकता है। उन बातों में से जो प्रधानमंत्री भी हैं	उन्होंने कहा कि भारत एससीओ क्षेत्र के सामाजिक-आर्थिक विकास को बढ़ावा देने में अपनी भूमिका निभाने के लिए तैयार रहेगा और यह कौशल विकास, क्षमता निर्माण और मानव संसाधन विकास में अपना अनुभव प्रदान कर सकता है।प्रधानमंत्री ने पर्यटन के महत्व का उल्लेख किया और उन्होंने	0.7745966692414834
pointed out was the importance of tourism and he specially mentioned about the foreign tourists coming to India only 6 percent are coming at the moment from SCO countries while it can easily be increased perhaps even to double the number.	यहां बताया गया है कि पर्यटन का महत्व बहुत महत्वपूर्ण है और उन्होंने विशेष रूप से भारत आने वाले विदेशी पर्यटकों के बारे में केवल 6 प्रतिशत ही इस समय आते हैं जबकि इसे आसानी से बढ़ाया जा सकता है।	भारत आने वाले विदेशी पर्यटकों के बारे में विशेष रूप से उल्लेख किया कि एससीओ देशों से इस समय केवल 6 प्रतिशत पर्यटक आ रहे हैं जबकि इसे आसानी से बढ़ाया जा सकता है।	0.7150969419341943
He highlighted the importance of creating awareness about tourism between SCO countries and India and in this regard he offered that India could host an SCO food festival and an exhibition of the common Buddhist heritage of SCO countries and that these could	उन्होंने एस. सी. ओ. देशों और भारत के बीच पर्यटन के प्रति जागरूकता पैदा करने के महत्व पर प्रकाश डाला और इस संबंध में उन्होंने प्रस्ताव किया कि भारत एक सी. ओ खाद्य उत्सव का आयोजन कर सकता है और सी. ओ देशों की साझी बौद्ध विरासत का प्रदर्शन कर सकता है।	उन्होंने एससीओ देशों और भारत के बीच पर्यटन के बारे में जागरूकता पैदा करने के महत्व पर प्रकाश डाला और इस संबंध में उन्होंने प्रस्ताव दिया कि भारत एससीओ खाद्य त्योहार और एससीओ देशों की आम बौद्ध विरासत की प्रदर्शनी आयोजित कर सकता है और इन्हें भारत में आयोजित किया	0.6977311617398327
He also underlined the importance of skill development, capacity building and human resource development and of cooperation in these areas. In this regard he made a number of specific suggestions. I think these would be available in the Prime Minister’s statement	उन्होंने इन क्षेत्रों में कौशल विकास, क्षमता निर्माण और मानव संसाधन विकास तथा सहयोग के महत्व को भी रेखांकित किया। इस संबंध में उन्होंने अनेक विशिष्ट सुझाव दिये। मुझे लगता है कि ये प्रधानमंत्री के बयान में उपलब्ध होंगे	उन्होंने कौशल विकास, क्षमता निर्माण और मानव संसाधन विकास तथा इन क्षेत्रों में सहयोग के महत्व को भी रेखांकित किया।इस संबंध में उन्होंने कई विशिष्ट सुझाव दिए।ये प्रधानमंत्री के बयान में उपलब्ध होंगे जो हमारी वेबसाइट पर आपके लिए उपलब्ध होगा।	0.8045404459851786
The Prime Minister gave a kind of acronym SECURE which stands for Security for our citizens, Economic development for all, Connecting the region, United our people, Respect for sovereignty and integrity and Environmental protection. So these are some of the	प्रधानमंत्री ने एक प्रकार के सुरक्षित शब्द दिए, जो हमारे नागरिकों के लिए सुरक्षा, सभी के लिए आर्थिक विकास, इस क्षेत्र को जोड़ने, संयुक्त राष्ट्र की जनता, संप्रभुता और अखंडता और पर्यावरण संरक्षण के लिए जिम्मेदार है। तो ये कुछ हैं	प्रधानमंत्री ने इसे सिक्योर (एसईसीयूआरई) का संक्षिप्त नाम दिया,जो हमारे नागरिकों के लिए सुरक्षा, सभी के लिए आर्थिक विकास, क्षेत्र को जोड़ने, संयुक्त राष्ट्र, हमारी संप्रभुता और अखंडता और पर्यावरण संरक्षण का सम्मान करता है।तो ये कुछ ऐसे क्षेत्र हैं जिन्हें उन्होंने	0.6747097830170133
areas that he highlighted during the statement. The Prime Minister also congratulated the President of Kyrgyzstan who will take over as chair and offered India’s full support and cooperation to him in the pursuit of his chairmanship.	ऐसे क्षेत्र जो उन्होंने बयान के दौरान बताए। प्रधानमंत्री ने किर्गिस्तान के राष्ट्रपति को भी बधाई दी, जिन्होंने अध्यक्ष पद ग्रहण किया और अपनी अध्यक्षता में भारत का पूर्ण समर्थन और सहयोग प्रदान किया।	वक्तव्य के दौरान रेखांकित किया था।प्रधानमंत्री ने अध्यक्ष पद संभालने जा रहे किर्गिस्तान के राष्ट्रपति को बधाई दी और उनकी अध्यक्षता में भारत के पूर्ण समर्थन और सहयोग का प्रस्ताव किया।	0.7013578501792771
just now after the summit with the President of Kazakhstan. You have already been briefed about the bilateral meetings yesterday.	अब कलकिस्तान के राष्ट्रपति के साथ शिखर सम्मेलन के ठीक बाद। आपको कल द्विपक्षीय बैठकों के बारे में बताया जा चुका है।	के राष्ट्रपति के साथ द्विपक्षीय बैठकें हुईं।कल आपको द्विपक्षीय बैठकों के बारे में जानकारी दी गई थी।	0.6859943405700354
There was some discussion also on how to facilitate visa and travel of people between the two countries. PM also thanked Kazakhstan for their support during the election of Justice Dalbir Bhandari and some discussion also took place on how to enhance the level	दोनों देशों के बीच व्यक्तियों की यात्रा और वीजा की सुविधा के बारे में भी कुछ चर्चा हुई। प्रधानमंत्री ने भी न्यायाधीश दलबीर भंडारी के चुनाव के दौरान उनका समर्थन करने के लिए कज़ाक़्स्तान को धन्यवाद दिया और इस बारे में कुछ चर्चा भी हुई कि स्तर को कैसे बढ़ाना है.	दोनों देशों के बीच वीज़ा और लोगों की यात्रा को सुविधाजनक बनाने के तरीके पर भी कुछ चर्चा हुई।प्रधानमंत्री ने न्यायमूर्ति दलबीर भंडारी के चुनाव के दौरान कज़ाकिस्तानद्वारा किए गए समर्थन के लिए धन्यवाद दिया और इस समय मौजूद व्यापार और निवेश के स्तर को बढ़ाने के	0.7344166723639921
Kazakh President did mention that compared to previous years the trade had gone up by 50 percent and that was an encouraging time. So in the limited time I think this is what was discussed between the leaders.	कज़ाख राष्ट्रपति ने उल्लेख किया कि पिछले वर्षों की तुलना में व्यापार 50 प्रतिशत बढ़ा और वह उत्साहजनक समय था। इसलिए सीमित समय में मुझे लगता है कि नेताओं के बीच यही बातचीत हुई।	कज़ाकिस्तान के राष्ट्रपति ने उल्लेख किया कि पिछले वर्षों की तुलना में व्यापार 50 प्रतिशत तक बढ़ाहै और यह एक उत्साहजनक समय है। नेताओं के बीच सीमित समय में चर्चा की गई।	0.7249999999999999
Secretary (West), Mrs. Ruchi Ghanshyam: Prime Minister also invited Kazakhstan to join the International Solar Alliance and the President of Kazakhstan responded enthusiastically because he said this is an important initiative.	सचिव ( पश्चिम ), श्रीमती रुची घनश्याम: प्रधानमंत्री ने कजाखस्तान को अंतर्राष्ट्रीय सौर गठबंधन में शामिल होने के लिए आमंत्रित किया और कज़ाकस्तान के राष्ट्रपति ने भी उत्साहपूर्वक जवाब दिया क्योंकि उन्होंने कहा कि यह एक महत्वपूर्ण पहल है।	सचिव (पश्चिम), श्रीमती रुचि घनश्याम: प्रधानमंत्री ने कज़ाकिस्तान को अंतर्राष्ट्रीय सौर गठबंधन में शामिल होने के लिए आमंत्रित किया और कज़ाकिस्तान के राष्ट्रपति ने उत्साहजनक प्रतिक्रिया दी क्योंकि उन्होंने कहा कि यह एक महत्वपूर्ण	0.7474763743641388
So we hope that Kazakhstan will also take now greater interest in the Solar Alliance.	इसलिए हम आशा करते हैं कि कज़ाकस्तान भी अब सौर गठबंधन में अधिक रूचि लेगा।	पहल है।इसलिए हम उम्मीद करते हैं कि कज़ाकिस्तान सौर गठबंधन में अब भी अधिक रुचि लेगा।	0.710046946804693
Other than that those were some of the important issues, connectivity between India and Central Asian countries especially India and Kazakhstan and how we can further improve this connectivity. These are also some of the issues that came up during the discussion.	इसके अलावा वे कुछ महत्वपूर्ण मुद्दे थे, भारत और मध्य एशिया के देशों के बीच संपर्क, विशेष रूप से भारत और कज़ाखिस्तान के बीच और कैसे हम इस संपर्क में और सुधार ला सकते हैं। ये कुछ मुद्दे भी हैं जो चर्चा के दौरान सामने आए।	इसके अलावा भारत और मध्य एशियाई देशों, विशेष रूप से भारत और कज़ाकिस्तान के बीच संपर्क और हम इस संपर्क में सुधार आदि महत्वपूर्ण मुद्दोंपर चर्चा हुई।चर्चा के दौरान भी कुछ मुद्दे सामने आए हैं।	0.792765983802061
Question: Prime Minister spoke extensively about importance of connectivity and in that context he spoke about the need to respect sovereignty and territorial integrity of countries while implementing various connectivity	प्रश्न: प्रधानमंत्री ने कनेक्टिविटी के महत्व के बारे में विस्तार से कहा और इस संदर्भ में उन्होंने विभिन्न कनेक्टिविटी को लागू करते समय देशों की संप्रभुता और क्षेत्रीय अखंडता का सम्मान करने की जरूरत के बारे में बात की.	प्रश्न:प्रधानमंत्री ने पर्क के महत्व के बारे में बड़े पैमाने पर बात की और इस संदर्भ में उन्होंने विभिन्न संपर्क परियोजनाओं को लागू करते समय देशों की संप्रभुता और क्षेत्रीय अखंडता का सम्मान करने की आवश्यकता के बारे में बात	0.8299543075027522
projects. India is the only country which has been actually opposing China’s BRI (Belt and Road Initiative), so what was the mood inside the room when Prime Minister talked about territorial integrity and sovereignty of nations in implementing these kind of	परियोजनाएं भारत ही एकमात्र ऐसा देश है जो चीन के बी.आर.आई. ( बेल्ट और सड़क प्रस्ताव ) का विरोध कर रहा है & # 44; इसलिए जब प्रधानमंत्री ने राज्य की अखंडता और राष्ट्र की प्रभुसत्ता के बारे में बात की तो इस तरह के अमल में लाने की मंशा क्या थी।	की।भारत एकमात्र ऐसा देश है जो वास्तव में चीन के बीआरआई (बेल्ट और रोड पहल) का विरोध कर रहा है, इसलिए जब प्रधानमंत्री ने इस तरह की बड़ी बुनियादी ढांचा परियोजनाओं को लागू करने में राष्ट्रों की क्षेत्रीय अखंडता और संप्रभुता के बारे में बात की थीतो कक्ष के अंदर	0.6992208338115292
Question: Was there any discussion on Iran nuclear deal and were there discussion on SCO countries continuing to buying oil from Iran and other ways to ensure energy security?	प्रश्नः क्या ईरान के परमाणु सौदे पर कोई चर्चा हुई थी और क्या अमेरिका के देशों पर ईरान से तेल खरीदने और ऊर्जा सुरक्षा सुनिश्चित करने के अन्य तरीकों की चर्चा जारी रही?	प्रश्न:क्या ईरान परमाणु समझौते पर कोई चर्चा हुई थी और क्या एससीओ देशों केईरान से तेल खरीदने और ऊर्जा सुरक्षा सुनिश्चित करने के अन्य तरीकों के बारे में चर्चा हुई थी?	0.8006407690254356
Are you asking this question in the context of SCO because Prime Minister’s speech was also telecast live which we are going to put on our website. You will have to look whether there was a reference to this particular aspect which you are referring to or not.	क्या आप एस सी ओ के संदर्भ में इस सवाल को पूछ रहे हैं क्योंकि प्रधानमंत्री के भाषण का भी प्रसारण किया गया है, जिसे हम अपनी वेबसाइट पर प्रस्तुत करने जा रहे हैं. आपको यह देखना होगा कि इस विशिष्ट पहलू का क्या उल्लेख हुआ है या नहीं।	सरकारी प्रवक्ता, श्री रवीश कुमार: क्या आप यह प्रश्न एससीओ के संदर्भ में पूछ रहे हैं, क्योंकि प्रधानमंत्री के भाषण का लाइव प्रसारण किया गया था जिसे हम अपनी वेबसाइट पर डालने जा रहे हैं।आपको यह देखना होगा कि इस विशेष पहलू	0.6764814252025461
Question Contd.: I thought there were some discussion in what was broadcast.	प्रश्न कोंटड। मैंने सोचा कि प्रसारण में कुछ चर्चा हुई।	प्रश्न जारीःमैंने सोचा कि प्रसारण में कुछ चर्चा हुई थी।	0.6999999999999998
Question Contd.: I am sorry, my question wasn’t about what the Iranian President said, it was about how India and other countries are responding. So you can only respond about India’s reaction.	प्रश्न कोंटड। मुझे अफसोस है, मेरा सवाल ईरान के राष्ट्रपति ने जो कहा उसके बारे में नहीं था, यह था कि भारत और अन्य देश कैसे प्रतिक्रिया दे रहे हैं। इसलिए आप भारत की प्रतिक्रिया पर ही प्रतिक्रिया दे सकते हैं।	प्रश्न जारीःमुझे खेद है, मेरा सवाल इस बारे में नहीं था कि ईरानी राष्ट्रपति ने क्या कहा था, यह इस बारे में था कि भारत और अन्य देश किस प्रकार प्रतिक्रिया दे रहे हैं। तो आप केवल भारत की प्रतिक्रिया के बारे में जवाब दे सकते हैं।	0.7395345472668529
website. Our position on JCPO etc. is publicly articulated and is consistent and is available anywhere. So there is no change but as far as I recall there was no reference in Prime Minister’s speech.	वेबसाइट जे.सी.पी.ओ. आदि पर हमारी स्थिति सार्वजनिक रूप से व्यक्त की जाती है और यह सतत है और कहीं भी उपलब्ध है। इसलिए कोई परिवर्तन नहीं है, परंतु जहां तक मुझे याद है, प्रधानमंत्री के भाषण में कोई संदर्भ नहीं था।	आदि पर हमारी स्थिति सार्वजनिक रूप से व्यक्त की गई है और यह स्थिर है और कहीं भी उपलब्ध है।इसलिए कोई बदलाव नहीं हुआ है लेकिन जहां तक मुझे याद है कि प्रधानमंत्री के भाषण में इसका कोई संदर्भ नहीं था।	0.7838940385932954
Question Contd.: What about the SCO mechanism to stabilize the energy market? Was that about something else?	प्रश्न कोंटड। ऊर्जा बाजार को स्थिर बनाने के लिए सी. ओ. प्रणाली के बारे में क्या? क्या यह किसी और के बारे में था?	प्रश्न जारीःऊर्जा बाजार को स्थिर करने के लिए एससीओ तंत्र के बारे में क्या कहेंगे? क्या यह कुछ और था?	0.7001400420140049
Official Spokesperson, Shri Raveesh Kumar: I will have to see if that reference is there in the PM’s speech or not.	सरकारी प्रवक्ता श्री रविश कुमार: मुझे यह देखना होगा कि प्रधानमंत्री के भाषण में ऐसा उल्लेख है या नहीं।	सरकारी प्रवक्ता, श्री रवीश कुमार: मुझे देखना होगा कि प्रधानमंत्री के भाषण में यह संदर्भ है या नहीं।	0.8111071056538127
Secretary (West), Mrs. Ruchi Ghanshyam: The first question was about connectivity, I don’t know if I can comment about the mood in the room but India’s position and I don’t think that India’s position is something that	सचिव ( पश्चिम ), श्रीमती रुची घनश्याम: पहले सवाल कनेक्टिविटी के बारे में था, मुझे नहीं पता कि मैं कमरे में मूड के बारे में टिप्पणी कर सकते हैं, लेकिन भारत की स्थिति और मुझे नहीं लगता कि भारत की स्थिति कुछ है कि	सचिव (पश्चिम), श्रीमती रुचि घनश्याम: पहला सवाल संपर्क के बारे में था, मुझे नहीं पता कि मैं कमरे की मनोदशा के बारे में क्या टिप्पणी कर सकतीहूँ लेकिन भारत कादृष्टिकोण साफ है और मुझे नहीं लगता कि भारत की स्थिति दूसरों को ज्ञात	0.8091486573163202
is not known to others. So I really don’t see India’s position coming as a surprise to anybody because this is not the first time India has articulated it. The prime Minister has articulated it earlier and it is a well-known position. So I think with that	दूसरों को नहीं जानते। इसलिए मैं वास्तव में किसी के लिए भारत की स्थिति आश्चर्यजनक नहीं दिखती क्योंकि यह पहली बार भारत द्वारा व्यक्त नहीं किया गया है। प्रधानमंत्री ने इसे पहले बताया है और यह एक प्रसिद्ध स्थिति है। तो मुझे लगता है कि	नहीं है।तो वास्तव में भारत की स्थिति को किसी के लिए आश्चर्य के रूप में नहीं देखती क्योंकि यह पहली बार नहीं है जब भारत ने इसे व्यक्त किया है।प्रधानमंत्री ने इसे पहले स्पष्ट किया है और यह एक परिचित दृष्टिकोण है।इसलिए मुझे लगता है कि मैं आपको अनुबंध और दस्तावेजों	0.7490742713210603
and so the documents which were adopted were. The primary being the joint communique which is issued by the Head and after that there were 12 other documents and then we had four different documents which were basically agreed between the respective ministries	और इसलिए जो दस्तावेज अपनाए गए वे थे। प्राथमिक रूप से संयुक्त विज्ञप्ति है, जो सिर द्वारा जारी की जाती है और उसके बाद 12 अन्य दस्तावेज भी जारी किए जाते हैं और फिर हमारे पास चार भिन्न दस्तावेज थे, जो मूल रूप से संबंधित मंत्रालयों के बीच सहमत थे।	जो प्रमुख द्वारा जारी किया जाता है और उसके बाद 12 अन्य दस्तावेज थे और हमारे पास चार अलग-अलग दस्तावेज थे जो मूल रूप से सदस्य देशों के संबंधित मंत्रालयों के बीच हुई सहमतिपर थे।दो दस्तावेज सीमा शुल्क से संबंधित थे, एक छोटे, सूक्ष्म और मध्यम उद्यमों से संबंधित	0.6710934527955675
Question: There were indications that India might press for mentioning of terror groups which operates in Pakistan. So was there any mention of terror groups operating from Pakistan in the document of terrorism?	प्रश्न: इस बात के संकेत थे कि भारत पाकिस्तान में चल रहे आतंकवादी गुटों का उल्लेख करने के लिए दबाव डाल सकता है। क्या आतंकवाद के दस्तावेज़ में पाकिस्तान से कार्यरत आतंकवादी गुटों का भी कोई जिक्र आया है?	प्रश्न:ऐसे संकेत थे कि भारत पाकिस्तान में चल रहे आतंकवादी समूहों का जिक्र करने के लिए दबाव डाल सकता है।तो क्या आतंकवाद के दस्तावेज में पाकिस्तान से चल रहे आतंकवादी समूहों का कोई उल्लेख था?	0.774136284850595
the margins but in any case that the Prime Minister has said that is available on the website. But from India’s perspective Central Asia is an energy rich region and there are a number or mechanisms between India and Central Asian countries for cooperation	मार्जिन परंतु किसी भी मामले में प्रधानमंत्री ने कहा है कि यह वेबसाइट पर उपलब्ध है। लेकिन भारत के परिप्रेक्ष्य से मध्य एशिया एक ऊर्जा समृद्ध क्षेत्र है और भारत और मध्य एशिया के देशों के बीच सहयोग के लिए कई या तंत्र हैं।	के दौरान चर्चा की जा सकती है लेकिन किसी भी मामले में प्रधानमंत्री ने जो कहा है वह वेबसाइट पर उपलब्ध है।लेकिन भारत के परिप्रेक्ष्य से मध्य एशिया एक ऊर्जा समृद्ध क्षेत्र है और ऊर्जा के क्षेत्र में सहयोग के लिए भारत और मध्य एशियाई देशों के बीच एक संख्या या तंत्र	0.8598227289184035
Question: On terrorism, to speak about how India’s specific concerns will be reflected in the declaration, we haven’t seen it yet, can we get a sense how it would reflect our core concerns on terrorism?	प्रश्न: आतंकवाद पर चर्चा करने के लिए कि भारत की विशिष्ट चिंताओं को कैसे इस घोषणा में प्रतिबिंबित किया जाएगा, हम अभी तक इसे नहीं देख सकते क्या हम यह समझ सकते हैं कि आतंकवाद के बारे में हमारी बुनियादी चिंता कैसे व्यक्त होगी?	प्रश्न:आतंकवाद पर, इस बारे में भारत की विशिष्ट चिंताओं को घोषणा में कैसे प्रतिबिंबित किया जाएगा, हमने इसे अभी तक नहीं देखा है, क्या हम समझ सकते हैं कि यह आतंकवाद पर हमारी मुख्य चिंताओं को कैसे प्रतिबिंबित करेगा?	0.7503224734841288
Secretary (West), Mrs. Ruchi Ghanshyam: Actually the documents will be available ton the website and there is a program of action on this issue which will also be available on the website.	सचिव ( पश्चिम ), श्रीमती रुची घनश्याम: वास्तव में दस्तावेज वेबसाइट पर उपलब्ध होंगे और इस विषय पर कार्रवाई का एक कार्यक्रम भी है जो वेबसाइट पर उपलब्ध होगा।	सचिव (पश्चिम), श्रीमती रुचि घनश्याम: दरअसल दस्तावेज वेबसाइट पर उपलब्ध होंगे और इस मुद्दे पर कार्रवाई का एक कार्यक्रम है वह भी वेबसाइट पर उपलब्ध होगा।	0.8273287946596167
Thank you very much. Thank you Ma’am and Jt. Secretary and thank you all for joining.	बहुत बहुत धन्यवाद। माँ और जे.टी. को धन्यवाद। सचिव और आप सभी को शामिल होने के लिए धन्यवाद।	आपका बहुत बहुत धन्यवाद। धन्यवाद महोदया और संयुक्त सचिव और शामिल होने के लिए सभी को धन्यवाद।	0.8375256863895691
Name of the MoU / Agreement	समझौता ज्ञापन का नाम	अनुबंध/ समझैता ज्ञापन का नाम	0.6708203932499369
Agreement between India and Indonesia for cooperation in the field of Defence	रक्षा के क्षेत्र में सहयोग के लिए भारत और इंडोनेशिया के बीच समझौता	रक्षा के क्षेत्र में सहयोग के लिए भारत और इंडोनेशिया के बीच समझौता	0.9999999999999998
Defence Ministers of India and Indonesia	भारत और इंडोनेशिया के रक्षा मंत्री	भारत और इंडोनेशिया के रक्षा मंत्री	1.0000000000000002
Regular bilateral dialogue and consultation on strategic defence and military issues of common interest, exchange of strategic information, military education, training and exercise, cooperation among the Armed Forces including Army, Navy, Air Force and	सेना, नौसेना, वायु सेना और सेना सहित सशस्त्र बलों के बीच सहयोग, कार्यनीतिक रक्षा और सैन्य मुद्दों, सामरिक सूचना का आदान - प्रदान, सैन्य शिक्षा, प्रशिक्षण और प्रयोग के बारे में नियमित द्विपक्षीय वार्ता और सामान्य हित के सैनिक मुद्दों पर परामर्श	रणनीतिक रक्षा और साझा हित के सैन्य मुद्दों पर नियमित द्विपक्षीय वार्ता और विचार-विमर्श, सामरिक सूचना का आदान-प्रदान, सैन्य शिक्षा, प्रशिक्षण और अभ्यास, सेना, नौसेना, वायुसेना और एयरोस्पेस, मानवतावादी सहायता, आपदा राहत, शांति सहित सशस्त्र बलों के बीच सहयोग	0.7416198487095663
Framework Agreement between India and Indonesia on cooperation in the exploration and uses of outer space for peaceful purposes	शांतिपूर्ण प्रयोजनों के लिए बाहरी अंतरिक्ष की खोज और उपयोग में सहयोग पर भारत और इंडोनेशिया के बीच रूपरेखात्मक करार	शांतिपूर्ण उद्देश्यों के लिए बाहरी अंतरिक्ष की खोज और उपयोग में सहयोग पर भारत और इंडोनेशिया के बीच संरचनात्मक समझौता	0.8750000000000001
Space sciences, exploration of outer space, use of space technology, monitoring of Earth’s environment from outer space and remote sensing, use of Integrated Biak Ground Stations for mutual benefit, hosting of Indian ground station in Indonesia, support	अंतरिक्ष विज्ञान, अंतरिक्ष की खोज, अंतरिक्ष प्रौद्योगिकी का उपयोग, बाहरी अंतरिक्ष और सुदूर संवेदन से पृथ्वी के पर्यावरण की निगरानी, परस्पर लाभ के लिए एकीकृत बियक जमीनी स्टेशनों के उपयोग, इंडोनेशिया में भारतीय भूमि स्टेशन की मेजबानी, सहयोग	अंतरिक्ष विज्ञान, बाहरी अंतरिक्ष की खोज, अंतरिक्ष प्रौद्योगिकी का उपयोग, बाहरी अंतरिक्ष से पृथ्वी के पर्यावरण की निगरानी और रिमोट सेंसिंग, आपसी लाभ के लिए एकीकृत बियाक ग्राउंड स्टेशनों का उपयोग, इंडोनेशिया में भारतीय ग्राउंड स्टेशन की मेजबानी, लापान के उपग्रहों	0.8485483171719467
MOU between India and Indonesia on Scientific and Technological Cooperation	वैज्ञानिक और प्रौद्योगिकीय सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	वैज्ञानिक और तकनीकी सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	0.9285714285714286
Information and Communication Technology, Marine Science and technology, energy research, disaster management, geospatial information, applied chemistry etc.	सूचना और संचार प्रौद्योगिकी, समुद्री विज्ञान और प्रौद्योगिकी, ऊर्जा अनुसंधान, आपदा प्रबंधन, गेवस्पतियल सूचना, अनुप्रयुक्त रसायन आदि।	सूचना और संचार प्रौद्योगिकी, समुद्री विज्ञान और प्रौद्योगिकी, ऊर्जा अनुसंधान, आपदा प्रबंधन, भू-स्थानिक सूचना, लागू रसायन शास्त्र इत्यादि।	0.8374357893586237
MOU between India and Indonesia on Technical Cooperation in Railways sector	रेलवे क्षेत्र में तकनीकी सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	रेलवे क्षेत्र में तकनीकी सहयोग पर भारत और इंडोनेशिया के बीच समझौता ज्ञापन	1.0000000000000002
Minister of Railways from India and Minister of Transportation from Indonesia	भारत से रेल मंत्री तथा इंडोनेशिया से परिवहन मंत्री	भारत से रेल मंत्री और इंडोनेशिया से परिवहन मंत्री	0.9230769230769232
